selected_by_policy,model_name,family,top_k,top_k_sort,parameters_json,accuracy_mean,macro_f1_mean,weighted_f1_mean,roc_auc_ovr_macro_mean,roc_auc_ovr_weighted_mean,average_precision_macro_mean,average_precision_weighted_mean,empty_f1_mean,static_presence_f1_mean,movement_f1_mean,fit_time_ms_mean,prediction_time_ms_mean,prediction_time_us_per_window_mean,actual_tree_count_mean,actual_node_count_mean,actual_max_depth_mean,used_feature_count_mean,mean_comparisons_per_prediction_mean,selected_feature_count_mean,selected_subcarrier_count_mean,train_windows_mean,test_windows_mean,accuracy_std,macro_f1_std,weighted_f1_std,roc_auc_ovr_macro_std,roc_auc_ovr_weighted_std,average_precision_macro_std,average_precision_weighted_std,empty_f1_std,static_presence_f1_std,movement_f1_std,fit_time_ms_std,prediction_time_ms_std,prediction_time_us_per_window_std,actual_tree_count_std,actual_node_count_std,actual_max_depth_std,used_feature_count_std,mean_comparisons_per_prediction_std,selected_feature_count_std,selected_subcarrier_count_std,train_windows_std,test_windows_std
False,extra_trees_3_top126,extra_trees,126,126,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 3}",0.8346456692913385,0.829604730188635,0.8295100850489194,0.9374737356954532,0.9374249565931255,0.8812422872086209,0.8811484590748829,0.8326745718050066,0.7303754266211604,0.925764192139738,24.501200001395773,3.089099998760503,3.040452754685534,3.0,587.0,8.0,102.0,23.37,126.0,100.0,4023.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,extra_trees_3_topall,extra_trees,all,1100,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 3}",0.8297244094488189,0.8282695491783939,0.8282081993995349,0.9423014260873345,0.9422649234321162,0.8926352852960083,0.8925623487630342,0.844207723035952,0.75,0.8906009244992296,55.683000002318295,3.9265999985218514,3.8647637780726884,3.0,557.0,8.0,235.0,23.296,1100.0,100.0,4023.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,random_forest_3_top100,random_forest,100,100,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 3}",0.8287401574803149,0.824649998502454,0.8245466041026023,0.9267272129009481,0.9266622752019332,0.8491794491505787,0.8490438443837176,0.8199445983379502,0.7243066884176182,0.9296987087517934,131.33039999956964,3.601700002036523,3.544980316965082,3.0,513.0,8.0,85.0,23.086,100.0,100.0,4023.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,tree_depth12_top160,decision_tree,160,160,"{""class_weight"": ""balanced"", ""max_depth"": 12, ""min_samples_split"": 5}",0.8238188976377953,0.8243794083296194,0.8243145810716377,0.855371446631943,0.8553454077127497,0.7482804838846944,0.7482095774198172,0.8354792560801144,0.7474150664697193,0.8902439024390244,946.5884999990521,1.4919999994162936,1.4685039364333599,1.0,289.0,12.0,96.0,10.566,160.0,100.0,4023.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,tree_depth12_top126,decision_tree,126,126,"{""class_weight"": ""balanced"", ""max_depth"": 12, ""min_samples_split"": 5}",0.8228346456692913,0.8229532075073811,0.8228747609918798,0.8590009278346183,0.8589568876168945,0.7521328916992899,0.7520570415763246,0.8231797919762258,0.7430249632892805,0.9026548672566371,749.8844999972789,1.1838999998872168,1.165255905400804,1.0,275.0,12.0,79.0,10.522,126.0,100.0,4023.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,tree_depth8_top100,decision_tree,100,100,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5}",0.8228346456692913,0.8218414973362714,0.8217321524354779,0.8705845158280923,0.8705056994348725,0.7638301311668738,0.763664144353199,0.8033240997229917,0.729264475743349,0.9329359165424739,489.8326999973506,1.4526000013574958,1.4297244107849367,1.0,187.0,8.0,52.0,7.848,100.0,100.0,4023.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,extra_trees_5_top100,extra_trees,100,100,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 5}",0.8267716535433071,0.8202414172740213,0.8201456796396109,0.9248873837842257,0.9248285873624008,0.857405784591295,0.8572946406844624,0.8353096179183136,0.7079037800687286,0.9175108538350217,36.43019999799435,4.128999997192295,4.063976375189267,5.0,1089.0,8.0,98.0,39.62,100.0,100.0,4023.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,tree_depth10_topall,decision_tree,all,1100,"{""class_weight"": ""balanced"", ""max_depth"": 10, ""min_samples_split"": 5}",0.8218503937007874,0.8199175642418709,0.8198541624139829,0.8535168097693927,0.853466978808127,0.7504324676329811,0.7503613938887725,0.8413597733711048,0.7340590979782271,0.8843338213762811,6076.076400000602,2.9788000028929673,2.931889766626936,1.0,227.0,10.0,106.0,9.64,1100.0,100.0,4023.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,tree_depth10_top126,decision_tree,126,126,"{""class_weight"": ""balanced"", ""max_depth"": 10, ""min_samples_split"": 5}",0.8179133858267716,0.8181513583992696,0.8180781914741265,0.8684162617805266,0.8683726560227834,0.7653197234627266,0.7652339179664264,0.8203592814371258,0.7416058394160584,0.8924889543446245,723.0128000010154,1.3406999969447497,1.3195866111660923,1.0,239.0,10.0,69.0,9.198,126.0,100.0,4023.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,tree_depth10_top160,decision_tree,160,160,"{""class_weight"": ""balanced"", ""max_depth"": 10, ""min_samples_split"": 5}",0.8169291338582677,0.8172130228632098,0.8171368759238499,0.8552668298646985,0.8552378704774622,0.7478533051263391,0.7477894649221358,0.8189655172413793,0.7380952380952381,0.8945783132530121,822.599099999934,1.3840000028721988,1.3622047272364162,1.0,249.0,10.0,82.0,9.174,160.0,100.0,4023.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,tree_depth6_top100,decision_tree,100,100,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_split"": 5}",0.8149606299212598,0.81157872309243,0.8114609994494472,0.8971261852244806,0.8970570062882542,0.7991127946025697,0.798955448102191,0.7951482479784366,0.7084019769357496,0.931185944363104,384.90660000024945,1.1685000026773196,1.1500984278320074,1.0,81.0,6.0,28.0,5.976,100.0,100.0,4023.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,tree_depth10_top100,decision_tree,100,100,"{""class_weight"": ""balanced"", ""max_depth"": 10, ""min_samples_split"": 5}",0.8061023622047244,0.8058682195087936,0.8057492351256671,0.8485569400497109,0.8484758497830351,0.7380093389104975,0.7378483489801025,0.780281690140845,0.7105666156202144,0.9267563527653214,570.0063000003865,1.366000000416534,1.3444881893863523,1.0,279.0,10.0,68.0,9.49,100.0,100.0,4023.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,tree_depth12_topall,decision_tree,all,1100,"{""class_weight"": ""balanced"", ""max_depth"": 12, ""min_samples_split"": 5}",0.8051181102362205,0.8037431151474665,0.8036720823781635,0.8393344623831304,0.8392769838735061,0.7282491143342632,0.7281658114870122,0.8155619596541787,0.7197549770290965,0.8759124087591241,7035.985800001072,2.052600000752136,2.0202755912914725,1.0,269.0,12.0,125.0,11.316,1100.0,100.0,4023.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,tree_depth12_top100,decision_tree,100,100,"{""class_weight"": ""balanced"", ""max_depth"": 12, ""min_samples_split"": 5}",0.7992125984251969,0.7995539042361237,0.7994339276152367,0.8438168070080877,0.8437299603343493,0.7273885852434806,0.7272342363866234,0.7791842475386779,0.6980273141122914,0.9214501510574018,646.9398000008368,1.121400000556605,1.1037401580281545,1.0,355.0,12.0,76.0,10.974,100.0,100.0,4023.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,extra_trees_3_top100,extra_trees,100,100,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 3}",0.781496062992126,0.7716254299443707,0.7714901292759193,0.9020705456996385,0.9019924807735001,0.816065036936913,0.8159234040506606,0.7849740932642487,0.6208112874779541,0.9090909090909091,24.02589999837801,2.7133000003232155,2.6705708664598578,3.0,627.0,8.0,92.0,23.812,100.0,100.0,4023.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,random_forest_20_top70,random_forest,70,70,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 20}",0.780511811023622,0.7709277683113772,0.7707593616015389,0.9121130484850717,0.9120409380166612,0.8295141658215983,0.8293765504586267,0.7619047619047619,0.6088495575221239,0.9420289855072463,534.3181999996887,10.040199998911703,9.88208661310207,20.0,4536.0,8.0,70.0,156.654,70.0,100.0,4023.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,random_forest_5_top70,random_forest,70,70,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 5}",0.7598425196850394,0.7533015626525562,0.7531285442320783,0.8968926581348441,0.8968081095881237,0.8007757953645237,0.8006105594688511,0.7331536388140162,0.5976627712854758,0.9290882778581766,144.2920999979833,3.7912000007054303,3.731496063686447,5.0,1173.0,8.0,70.0,39.02,70.0,100.0,4023.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,random_forest_10_top70,random_forest,70,70,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 10}",0.7618110236220472,0.7527367268746579,0.7525584086471949,0.9063411709279586,0.9062648011119955,0.8186957857780447,0.8185476240149822,0.7380952380952381,0.5862068965517241,0.9339080459770115,267.57370000268565,5.445499999041203,5.359744093544491,10.0,2258.0,8.0,70.0,78.196,70.0,100.0,4023.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,gradient_boosting_depth2_30_top70,gradient_boosting,70,70,"{""learning_rate"": 0.1, ""max_depth"": 2, ""n_estimators"": 30}",0.764763779527559,0.7521841314837295,0.7520020033873827,0.899143686879996,0.8990603274154789,0.8009116048652626,0.8007543677044402,0.7515605493133583,0.5677655677655677,0.9372262773722628,5822.647099997994,3.8201000024855603,3.759940947328307,90.0,630.0,2.0,46.0,180.0,70.0,100.0,4023.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,gradient_boosting_depth3_20_top70,gradient_boosting,70,70,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 20}",0.7667322834645669,0.7514690764569525,0.7512841972424598,0.9021303804230222,0.9020488997604924,0.8049522924413384,0.8047938381379626,0.754950495049505,0.5601503759398496,0.9393063583815029,5542.253999999957,3.7967999996908475,3.7370078737114643,60.0,900.0,3.0,60.0,180.0,70.0,100.0,4023.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,extra_trees_20_top70,extra_trees,70,70,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 20}",0.7667322834645669,0.7458757415451897,0.7456891649230195,0.9025398644413176,0.9024589800877836,0.8126819664234879,0.8125302441914078,0.7657004830917874,0.5364891518737672,0.9354375896700143,106.62930000034976,9.702600000309758,9.54980314991118,20.0,4340.0,8.0,70.0,158.29,70.0,100.0,4023.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,random_forest_3_top70,random_forest,70,70,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 3}",0.7509842519685039,0.7448198517369594,0.7446422262403208,0.8848481597156074,0.8847524693122397,0.771500693890367,0.7713093823348307,0.71900826446281,0.5901639344262295,0.9252873563218391,82.83070000106818,2.63950000226032,2.597933073090866,3.0,707.0,8.0,70.0,23.38,70.0,100.0,4023.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,gradient_boosting_depth2_20_top70,gradient_boosting,70,70,"{""learning_rate"": 0.1, ""max_depth"": 2, ""n_estimators"": 20}",0.7608267716535433,0.7439040653789322,0.7437134289165338,0.8971462837529697,0.8970616262079636,0.7927871646047405,0.7926238170485527,0.7521367521367521,0.5419847328244275,0.9375907111756169,4963.147099999333,4.652699997677701,4.57942913157254,60.0,420.0,2.0,35.0,120.0,70.0,100.0,4023.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,tree_depth6_top70,decision_tree,70,70,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_split"": 5}",0.7411417322834646,0.7335654799419135,0.7333746906432271,0.8627179416793277,0.8626116601035286,0.7242879493355616,0.7240704618195772,0.7190721649484536,0.5542168674698795,0.9274074074074075,248.4786000022723,1.1814999998023268,1.1628937005928413,1.0,111.0,6.0,41.0,5.998,70.0,100.0,4023.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,gradient_boosting_depth2_10_top70,gradient_boosting,70,70,"{""learning_rate"": 0.1, ""max_depth"": 2, ""n_estimators"": 10}",0.7519685039370079,0.7287262837363038,0.7285317161746201,0.8915523075542855,0.8914665078143353,0.7805759980306854,0.7804027284682566,0.7547619047619047,0.5050100200400801,0.9264069264069265,2471.922099997755,4.0948999994725455,4.030413385307623,30.0,210.0,2.0,23.0,60.0,70.0,100.0,4023.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,tree_depth8_top70,decision_tree,70,70,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5}",0.7293307086614174,0.7270947692843762,0.7269089216991089,0.8351861020393256,0.8350742636064559,0.6844600255720824,0.6842581988921728,0.696236559139785,0.5691318327974276,0.9159159159159159,331.1433999988367,1.4989000010245945,1.4752952765990104,1.0,263.0,8.0,60.0,7.954,70.0,100.0,4023.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,extra_trees_10_top70,extra_trees,70,70,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 10}",0.7470472440944882,0.7265389786705256,0.7263450988035468,0.8940462492912284,0.8939568032167832,0.7914165479535672,0.7912432235354293,0.7503045066991474,0.5057915057915058,0.9235209235209235,58.21780000042054,4.837699998461176,4.761515746516905,10.0,2154.0,8.0,70.0,79.056,70.0,100.0,4023.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,gradient_boosting_depth3_10_top70,gradient_boosting,70,70,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 10}",0.7480314960629921,0.7246775677165292,0.7244785995073009,0.8964423443141921,0.8963560318426524,0.7936972383864941,0.7935277613406733,0.7482014388489209,0.499001996007984,0.926829268292683,2796.846799999912,3.260900000896072,3.209547244976449,30.0,450.0,3.0,48.0,90.0,70.0,100.0,4023.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,gradient_boosting_depth2_5_top70,gradient_boosting,70,70,"{""learning_rate"": 0.1, ""max_depth"": 2, ""n_estimators"": 5}",0.7460629921259843,0.720739639483979,0.720545499747732,0.888142609223304,0.8880523153146299,0.7723879391523618,0.7722041649721969,0.7553444180522565,0.4888888888888889,0.9179856115107914,1228.7599999981467,4.424099999596365,4.354429133460989,15.0,105.0,2.0,17.0,30.0,70.0,100.0,4023.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,extra_trees_5_top70,extra_trees,70,70,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 5}",0.7372047244094488,0.7156051461597256,0.7154074873341265,0.880304121879144,0.8802028294210964,0.7612317849201364,0.7610310515859451,0.7439024390243902,0.4864864864864865,0.9164265129682997,32.94789999927161,3.3051999998860992,3.2531496061871055,5.0,1041.0,8.0,70.0,39.398,70.0,100.0,4023.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,extra_trees_3_top70,extra_trees,70,70,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 3}",0.7332677165354331,0.7151602292779365,0.714964157997484,0.8721529089945591,0.8720426745661054,0.7478893524532113,0.7476739105921901,0.7358024691358025,0.49530956848030017,0.9143686502177069,19.124200000078417,3.2978000017465092,3.2458661434512885,3.0,703.0,8.0,70.0,23.702,70.0,100.0,4023.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,gradient_boosting_depth3_5_top70,gradient_boosting,70,70,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 5}",0.7431102362204725,0.7141727528635293,0.7139706195200041,0.885778397477214,0.8856822375351242,0.7760290702313578,0.7758418863079461,0.7540983606557377,0.46887966804979253,0.9195402298850575,1418.1145000002289,2.863599998818245,2.818503935844729,15.0,225.0,3.0,34.0,45.0,70.0,100.0,4023.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,tree_depth10_top70,decision_tree,70,70,"{""class_weight"": ""balanced"", ""max_depth"": 10, ""min_samples_split"": 5}",0.7106299212598425,0.7084381996630157,0.7082539727847135,0.8103391503624833,0.8102212924171887,0.6520555425555781,0.6518472741732614,0.6871657754010695,0.5425361155698234,0.8956127080181543,387.8210000002582,1.0938999985228293,1.0766732268925485,1.0,417.0,10.0,64.0,9.598,70.0,100.0,4023.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,tree_depth12_top70,decision_tree,70,70,"{""class_weight"": ""balanced"", ""max_depth"": 12, ""min_samples_split"": 5}",0.702755905511811,0.705312312758016,0.705130293476834,0.7894384973254228,0.7893125168349917,0.6277553592195516,0.6275503339949297,0.6580459770114943,0.5676470588235294,0.8902439024390244,461.3432999976794,1.1154000021633692,1.0978346477985916,1.0,567.0,12.0,69.0,10.858,70.0,100.0,4023.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
